ExpectedDateTime;Openning_hours;DateTime;Consumption_BEMT;Network_electricity active Injection Export (Wh);Ele Act Technobo (Wh);Radiation (VA);Electricity Meter reading (Wh);Solar local consumption (Wh);Gas Consumption BEMT (m3);Solar Production elektricity active  (Wh);Green energy Total (WebService) (VA);temp hall (C);Network  electricity active Buying Import (Wh);Tout (C)
28-11-2013 22:00;0;28-11-2013 21:00;16800;0;15600;;;0;5.2;0;0;;16800;5
28-11-2013 22:15;0;28-11-2013 21:15;16100;0;14400;;;0;0;0;0;;16100;4.75
28-11-2013 22:30;0;28-11-2013 21:30;15400;0;14100;;;0;0;0;0;;15400;4.5
28-11-2013 22:45;0;28-11-2013 21:45;16100;0;15000;;;0;5.2;0;0;;16100;4.25
28-11-2013 23:00;0;28-11-2013 22:00;16100;0;14700;;;0;0;0;0;;16100;4
28-11-2013 23:15;0;28-11-2013 22:15;15400;0;14400;;;0;0;0;0;;15400;3.75
28-11-2013 23:30;0;28-11-2013 22:30;16800;0;15000;;;0;4.8;0;0;;16800;3.5
28-11-2013 23:45;0;28-11-2013 22:45;16800;0;15600;;;0;0;0;0;;16800;3.25
29-11-2013 00:00;0;28-11-2013 23:00;17500;0;15900;;;0;5.2;0;0;;17500;3
29-11-2013 00:15;0;28-11-2013 23:15;16100;0;15000;;;0;5.2;0;0;;16100;3
29-11-2013 00:30;0;28-11-2013 23:30;16100;0;14700;;;0;0;0;0;;16100;3
29-11-2013 00:45;0;28-11-2013 23:45;16800;0;15300;;;0;5.2;0;0;;16800;3
29-11-2013 01:00;0;29-11-2013 00:00;16100;0;15300;;;0;3.6;0;0;;16100;3
29-11-2013 01:15;0;29-11-2013 00:15;16800;0;14700;;;0;1.2;0;0;;16800;3.25
29-11-2013 01:30;0;29-11-2013 00:30;15400;0;14700;;;0;4.8;0;0;;15400;3.5
29-11-2013 01:45;0;29-11-2013 00:45;16800;0;15300;;;0;0;0;0;;16800;3.75
29-11-2013 02:00;0;29-11-2013 01:00;16800;0;15000;;;0;4.4;0;0;;16800;4
29-11-2013 02:15;0;29-11-2013 01:15;16100;0;14700;;;0;0;0;0;;16100;4
29-11-2013 02:30;0;29-11-2013 01:30;16100;0;15300;;;0;4.8;0;0;;16100;4
29-11-2013 02:45;0;29-11-2013 01:45;16800;0;15300;;;0;0;0;0;;16800;4
29-11-2013 03:00;0;29-11-2013 02:00;16800;0;15000;;;0;4.8;0;0;;16800;4
29-11-2013 03:15;0;29-11-2013 02:15;34300;0;33300;;;0;0;0;0;;34300;4
29-11-2013 03:30;0;29-11-2013 02:30;42000;0;40800;;;0;5.2;0;0;;42000;4
29-11-2013 03:45;0;29-11-2013 02:45;43400;0;41700;;;0;5.6;0;0;;43400;4
29-11-2013 04:00;0;29-11-2013 03:00;42000;0;40500;;;0;5.2;0;0;;42000;4
29-11-2013 04:15;0;29-11-2013 03:15;42000;0;40500;;;0;5.2;0;0;;42000;4
29-11-2013 04:30;0;29-11-2013 03:30;42000;0;40800;;;0;3.2;0;0;;42000;4
29-11-2013 04:45;0;29-11-2013 03:45;42700;0;41400;;;0;7.2;0;0;;42700;4
29-11-2013 05:00;0;29-11-2013 04:00;42000;0;40500;;;0;0;0;0;;42000;4
29-11-2013 05:15;0;29-11-2013 04:15;41300;0;40200;;;0;6;0;0;;41300;4.25
29-11-2013 05:30;0;29-11-2013 04:30;42000;0;40200;;;0;4;0;0;;42000;4.5
29-11-2013 05:45;0;29-11-2013 04:45;42000;0;41100;;;0;5.6;0;0;;42000;4.75
29-11-2013 06:00;0;29-11-2013 05:00;42000;0;40500;;;0;4.8;0;0;;42000;5
29-11-2013 06:15;0;29-11-2013 05:15;43400;0;42600;;;0;5.6;0;0;;43400;4.75
29-11-2013 06:30;0;29-11-2013 05:30;44100;0;42300;;;0;5.2;0;0;;44100;4.5
29-11-2013 06:45;0;29-11-2013 05:45;44800;0;43200;;;0;7.2;0;0;;44800;4.25
29-11-2013 07:00;0;29-11-2013 06:00;44100;0;42900;;;0;8.8;0;0;;44100;4
29-11-2013 07:15;0;29-11-2013 06:15;51800;0;50700;;;0;12.8;0;0;;51800;4
29-11-2013 07:30;0;29-11-2013 06:30;45500;0;43800;;;0;14.8;0;0;;45500;4
29-11-2013 07:45;0;29-11-2013 06:45;59500;0;58500;;;0;10.4;0;0;;59500;4
29-11-2013 08:00;0;29-11-2013 07:00;65800;0;64500;;;0;10;0;0;;65800;4
29-11-2013 08:15;1;29-11-2013 07:15;66500;0;65100;;;0;12.4;0;0;;66500;4.25
29-11-2013 08:30;1;29-11-2013 07:30;69300;0;67800;;;0;10;0;0;;69300;4.5
29-11-2013 08:45;1;29-11-2013 07:45;80500;0;79500;;;0;9.2;0;237575.1;;80500;4.75
29-11-2013 09:00;1;29-11-2013 08:00;79800;0;78000;;;0;9.2;0;250160.1;;79800;5
29-11-2013 09:15;1;29-11-2013 08:15;78100;0;75600;;;1100;9.2;1100;0;;77000;5
29-11-2013 09:30;1;29-11-2013 08:30;77600;0;73500;35.3;;2700;9.2;2700;250160.7;;74900;5
29-11-2013 09:45;1;29-11-2013 08:45;76800;0;69300;30.65;;6800;10;6800;237577.1;;70000;5
29-11-2013 10:00;1;29-11-2013 09:00;73500;0;67500;26;;4200;10.4;4200;250163.5;;69300;5
29-11-2013 10:15;1;29-11-2013 09:15;74700;0;70500;39.65;;2600;9.6;2600;237578.6;;72100;5.25
29-11-2013 10:30;1;29-11-2013 09:30;76800;0;66900;53.3;;8900;9.2;8900;250166.4;;67900;5.5
29-11-2013 10:45;1;29-11-2013 09:45;76600;0;65400;47.225;;10100;8.4;10100;237582.7;;66500;5.75
29-11-2013 11:00;1;29-11-2013 10:00;75400;0;69900;41.15;;4000;6.8;4000;250170.1;;71400;6
29-11-2013 11:15;1;29-11-2013 10:15;81300;0;77700;35.075;;2200;8.4;2200;0;;79100;6
29-11-2013 11:30;1;29-11-2013 10:30;82700;0;79800;29;;1500;8.4;1500;250170.9;;81200;6
29-11-2013 11:45;1;29-11-2013 10:45;81600;0;73800;51.1;;6000;8.8;6000;237585.9;;75600;6
29-11-2013 12:00;1;29-11-2013 11:00;80500;0;69300;73.2;;10500;6.4;10500;250175.1;;70000;6
29-11-2013 12:15;1;29-11-2013 11:15;78900;0;69600;65.9;;7500;6.4;7500;237589.2;;71400;6.5
29-11-2013 12:30;1;29-11-2013 11:30;80800;0;71100;58.6;;8000;9.2;8000;250178.3;;72800;7
29-11-2013 12:45;1;29-11-2013 11:45;83300;0;72600;83.5;;9800;7.6;9800;237592.9;;73500;7.5
29-11-2013 13:00;1;29-11-2013 12:00;80800;0;66600;108.4;;12900;5.6;12900;250184;;67900;8
29-11-2013 13:15;1;29-11-2013 12:15;86800;0;78300;65.25;;7000;6.4;7000;125185.2;;79800;8
29-11-2013 13:30;1;29-11-2013 12:30;83600;0;79200;22.1;;3100;7.2;3100;137774.3;;80500;8
29-11-2013 13:45;1;29-11-2013 12:45;85700;0;82500;22.925;;1700;9.2;1700;125185.7;;84000;8
29-11-2013 14:00;1;29-11-2013 13:00;83000;0;80700;23.75;;1100;5.2;1100;137774.6;;81900;8
29-11-2013 14:15;1;29-11-2013 13:15;84200;0;80100;24.575;;2300;5.6;2300;237599.1;;81900;8
29-11-2013 14:30;1;29-11-2013 13:30;80200;0;77700;25.4;;1800;8;1800;250188.6;;78400;8
29-11-2013 14:45;1;29-11-2013 13:45;81900;0;78900;24;;1400;8;1400;237600;;80500;8
29-11-2013 15:00;1;29-11-2013 14:00;82000;0;78000;22.6;;2900;6.8;2900;250189.6;;79100;8
29-11-2013 15:15;1;29-11-2013 14:15;81600;0;75900;;;3900;10;3900;0;;77700;8
29-11-2013 15:30;1;29-11-2013 14:30;77600;0;74100;;;2000;9.2;2000;250191.3;;75600;8
29-11-2013 15:45;1;29-11-2013 14:45;72100;0;71400;;;0;5.2;0;126919.3;;72100;8
29-11-2013 16:00;1;29-11-2013 15:00;75600;0;74100;;;0;8.8;0;250191.3;;75600;8
29-11-2013 16:15;1;29-11-2013 15:15;75600;0;74400;;;0;6.8;0;0;;75600;7.75
29-11-2013 16:30;1;29-11-2013 15:30;75600;0;74100;;;0;7.2;0;0;;75600;7.5
29-11-2013 16:45;1;29-11-2013 15:45;76300;0;74700;;;0;8.8;0;0;;76300;7.25
29-11-2013 17:00;1;29-11-2013 16:00;68600;0;67500;;;0;8.8;0;0;;68600;7
29-11-2013 17:15;0;29-11-2013 16:15;59500;0;57900;;;0;6.8;0;0;;59500;7.25
29-11-2013 17:30;0;29-11-2013 16:30;53200;0;52200;;;0;6.8;0;0;;53200;7.5
29-11-2013 17:45;0;29-11-2013 16:45;23100;0;21300;;;0;0;0;0;;23100;7.75
29-11-2013 18:00;0;29-11-2013 17:00;22400;0;21300;;;0;4.4;0;0;;22400;8
29-11-2013 18:15;0;29-11-2013 17:15;22400;0;21300;;;0;0;0;0;;22400;7.5
29-11-2013 18:30;0;29-11-2013 17:30;21000;0;19500;;;0;0;0;0;;21000;7
29-11-2013 18:45;0;29-11-2013 17:45;21000;0;19500;;;0;3.2;0;0;;21000;6.5
29-11-2013 19:00;0;29-11-2013 18:00;20300;0;18900;;;0;1.6;0;0;;20300;6
29-11-2013 19:15;0;29-11-2013 18:15;21000;0;19800;;;0;0;0;0;;21000;6
29-11-2013 19:30;0;29-11-2013 18:30;20300;0;19500;;;0;4.8;0;0;;20300;6
29-11-2013 19:45;0;29-11-2013 18:45;21000;0;19500;;;0;0;0;0;;21000;6
29-11-2013 20:00;0;29-11-2013 19:00;20300;0;19200;;;0;4.8;0;0;;20300;6
29-11-2013 20:15;0;29-11-2013 19:15;21000;0;19500;;;0;0;0;0;;21000;5.75
29-11-2013 20:30;0;29-11-2013 19:30;20300;0;19200;;;0;4.8;0;0;;20300;5.5
29-11-2013 20:45;0;29-11-2013 19:45;19600;0;17700;;;0;0;0;0;;19600;5.25
29-11-2013 21:00;0;29-11-2013 20:00;17500;0;16200;;;0;4.8;0;0;;17500;5
29-11-2013 21:15;0;29-11-2013 20:15;15400;0;14700;;;0;0;0;0;;15400;5
29-11-2013 21:30;0;29-11-2013 20:30;16100;0;14400;;;0;2.4;0;0;;16100;5
29-11-2013 21:45;0;29-11-2013 20:45;16100;0;15000;;;0;2.4;0;0;;16100;5
29-11-2013 22:00;0;29-11-2013 21:00;16100;0;15000;;;0;4.4;0;0;;16100;5
29-11-2013 22:15;0;29-11-2013 21:15;16100;0;14700;;;0;0.4;0;0;;16100;5
29-11-2013 22:30;0;29-11-2013 21:30;16100;0;14400;;;0;4.8;0;0;;16100;5
29-11-2013 22:45;0;29-11-2013 21:45;16100;0;14700;;;0;0;0;0;;16100;5
29-11-2013 23:00;0;29-11-2013 22:00;16100;0;14700;;;0;4.8;0;0;;16100;5
29-11-2013 23:15;0;29-11-2013 22:15;16800;0;15600;;;0;0;0;0;;16800;4.75
29-11-2013 23:30;0;29-11-2013 22:30;16100;0;15000;;;0;4.8;0;0;;16100;4.5
29-11-2013 23:45;0;29-11-2013 22:45;16100;0;15000;;;0;4.8;0;0;;16100;4.25
30-11-2013 00:00;0;29-11-2013 23:00;16100;0;14400;;;0;0;0;0;;16100;4
30-11-2013 00:15;0;29-11-2013 23:15;16100;0;15000;;;0;4.8;0;0;;16100;4
30-11-2013 00:30;0;29-11-2013 23:30;16100;0;15000;;;0;2;0;0;;16100;4
30-11-2013 00:45;0;29-11-2013 23:45;16100;0;14700;;;0;2.8;0;0;;16100;4
30-11-2013 01:00;0;30-11-2013 00:00;16100;0;14400;;;0;4.8;0;0;;16100;4
30-11-2013 01:15;0;30-11-2013 00:15;16100;0;14700;;;0;0;0;0;;16100;4
30-11-2013 01:30;0;30-11-2013 00:30;16100;0;14400;;;0;5.2;0;0;;16100;4
30-11-2013 01:45;0;30-11-2013 00:45;16100;0;14700;;;0;4.8;0;0;;16100;4
30-11-2013 02:00;0;30-11-2013 01:00;15400;0;14700;;;0;0;0;0;;15400;4
30-11-2013 02:15;0;30-11-2013 01:15;16100;0;14700;;;0;4.8;0;0;;16100;4.25
30-11-2013 02:30;0;30-11-2013 01:30;16100;0;14700;;;0;0.8;0;0;;16100;4.5
30-11-2013 02:45;0;30-11-2013 01:45;16100;0;14700;;;0;4;0;0;;16100;4.75
30-11-2013 03:00;0;30-11-2013 02:00;16100;0;14700;;;0;4.8;0;0;;16100;5
30-11-2013 03:15;0;30-11-2013 02:15;16100;0;14700;;;0;0;0;0;;16100;5
30-11-2013 03:30;0;30-11-2013 02:30;16100;0;14700;;;0;4.8;0;0;;16100;5
30-11-2013 03:45;0;30-11-2013 02:45;15400;0;14400;;;0;4.8;0;0;;15400;5
30-11-2013 04:00;0;30-11-2013 03:00;16100;0;14400;;;0;0;0;0;;16100;5
30-11-2013 04:15;0;30-11-2013 03:15;16100;0;14700;;;0;4.8;0;0;;16100;5
30-11-2013 04:30;0;30-11-2013 03:30;15400;0;14400;;;0;2;0;0;;15400;5
30-11-2013 04:45;0;30-11-2013 03:45;16100;0;14700;;;0;3.2;0;0;;16100;5
30-11-2013 05:00;0;30-11-2013 04:00;16100;0;14400;;;0;4.8;0;0;;16100;5
30-11-2013 05:15;0;30-11-2013 04:15;15400;0;14400;;;0;0;0;0;;15400;5
30-11-2013 05:30;0;30-11-2013 04:30;16100;0;14700;;;0;4.8;0;0;;16100;5
30-11-2013 05:45;0;30-11-2013 04:45;16100;0;14700;;;0;4.8;0;0;;16100;5
30-11-2013 06:00;0;30-11-2013 05:00;16100;0;14400;;;0;0;0;0;;16100;5
30-11-2013 06:15;0;30-11-2013 05:15;15400;0;14400;;;0;4.8;0;0;;15400;4.75
30-11-2013 06:30;0;30-11-2013 05:30;16100;0;14700;;;0;2.4;0;0;;16100;4.5
30-11-2013 06:45;0;30-11-2013 05:45;15400;0;14400;;;0;2.4;0;0;;15400;4.25
30-11-2013 07:00;0;30-11-2013 06:00;16800;0;15000;;;0;4.8;0;0;;16800;4
30-11-2013 07:15;0;30-11-2013 06:15;16100;0;15000;;;0;0;0;0;;16100;3.75
30-11-2013 07:30;0;30-11-2013 06:30;16100;0;15000;;;0;5.2;0;0;;16100;3.5
30-11-2013 07:45;0;30-11-2013 06:45;16100;0;14700;;;0;4.8;0;0;;16100;3.25
30-11-2013 08:00;0;30-11-2013 07:00;16800;0;15600;;;0;0;0;0;;16800;3
30-11-2013 08:15;0;30-11-2013 07:15;23800;0;21900;;;0;4.8;0;0;;23800;2.75
30-11-2013 08:30;0;30-11-2013 07:30;23100;0;22200;;;0;1.6;0;250191.3;;23100;2.5
30-11-2013 08:45;0;30-11-2013 07:45;23900;0;21900;;;800;3.6;800;237602;;23100;2.25
30-11-2013 09:00;0;30-11-2013 08:00;22600;0;18600;70.2;;2300;4.8;2300;250191.7;;20300;2
30-11-2013 09:15;0;30-11-2013 08:15;22300;0;16200;58.8;;4800;0;4800;237603.5;;17500;2.25
30-11-2013 09:30;0;30-11-2013 08:30;21800;0;14700;47.4;;5700;4.8;5700;250194.3;;16100;2.5
30-11-2013 09:45;0;30-11-2013 08:45;21800;0;12300;50.25;;8500;4.8;8500;237606.4;;13300;2.75
30-11-2013 10:00;0;30-11-2013 09:00;22400;0;12900;53.1;;7700;0;7700;250198.6;;14700;3
30-11-2013 10:15;0;30-11-2013 09:15;22000;0;12300;93.35;;8700;5.2;8700;237610;;13300;3.5
30-11-2013 10:30;0;30-11-2013 09:30;22400;0;8100;133.6;;13300;0;13300;250204.1;;9100;4
30-11-2013 10:45;0;30-11-2013 09:45;22100;0;8100;144.35;;12300;4.8;12300;237615.6;;9800;4.5
30-11-2013 11:00;0;30-11-2013 10:00;22100;0;7200;155.1;;13700;5.2;13700;250210.6;;8400;5
30-11-2013 11:15;1;30-11-2013 10:15;21800;0;7200;124.55;;13400;0.4;13400;237621.5;;8400;5.5
30-11-2013 11:30;1;30-11-2013 10:30;21000;0;8100;94;;11900;4.8;11900;250217;;9100;6
30-11-2013 11:45;1;30-11-2013 10:45;22200;0;6600;186.45;;13800;0;13800;237626.9;;8400;6.5
30-11-2013 12:00;1;30-11-2013 11:00;22100;2100;1800;278.9;;20000;4.8;22100;250226.2;;2100;7
30-11-2013 12:15;1;30-11-2013 11:15;22600;700;1500;203.9;;19800;0;20500;196810.2;;2800;7.25
30-11-2013 12:30;1;30-11-2013 11:30;20900;0;3600;128.9;;16000;1.6;16000;209408.6;;4900;7.5
30-11-2013 12:45;1;30-11-2013 11:45;20700;700;300;256.95;;20000;3.6;20700;196816.7;;700;7.75
30-11-2013 13:00;1;30-11-2013 12:00;22600;2100;0;385;;21900;0;24000;209418.1;;700;8
30-11-2013 13:15;1;30-11-2013 12:15;20900;7000;2100;282.85;;18800;5.2;25800;0;;2100;8.25
30-11-2013 13:30;1;30-11-2013 12:30;21800;5600;0;180.7;;21100;0;26700;209429.6;;700;8.5
30-11-2013 13:45;1;30-11-2013 12:45;21600;1400;0;153.2;;21600;0;23000;196834.1;;0;8.75
30-11-2013 14:00;1;30-11-2013 13:00;21500;700;1500;125.7;;18700;0;19400;209438.8;;2800;9
30-11-2013 14:15;1;30-11-2013 13:15;22000;0;4800;;;15700;5.2;15700;0;;6300;9
30-11-2013 14:30;1;30-11-2013 13:30;21000;0;6900;;;13300;0;13300;125224.7;;7700;9
30-11-2013 14:45;1;30-11-2013 13:45;21900;700;6300;;;14200;0;14900;125226.4;;7700;9
30-11-2013 15:00;1;30-11-2013 14:00;22800;0;11100;;;10200;5.2;10200;125227.4;;12600;9
30-11-2013 15:15;1;30-11-2013 14:15;23000;0;2100;;;19500;0;19500;237683.5;;3500;8.75
30-11-2013 15:30;1;30-11-2013 14:30;22500;0;9600;73.1;;12000;0;12000;250290.7;;10500;8.5
30-11-2013 15:45;1;30-11-2013 14:45;21800;0;14100;;;6400;5.6;6400;237687.5;;15400;8.25
30-11-2013 16:00;1;30-11-2013 15:00;21600;0;18000;;;2000;0;2000;250292.8;;19600;8
30-11-2013 16:15;1;30-11-2013 15:15;21500;0;19800;;;500;0;500;237688;;21000;7.5
30-11-2013 16:30;1;30-11-2013 15:30;21800;0;20400;;;100;0;100;225594.4;;21700;7
30-11-2013 16:45;1;30-11-2013 15:45;21700;0;20400;;;0;5.2;0;0;;21700;6.5
30-11-2013 17:00;1;30-11-2013 16:00;21000;0;19500;;;0;0;0;0;;21000;6
30-11-2013 17:15;0;30-11-2013 16:15;19600;0;18000;;;0;3.6;0;0;;19600;5.75
30-11-2013 17:30;0;30-11-2013 16:30;18900;0;18000;;;0;2;0;0;;18900;5.5
30-11-2013 17:45;0;30-11-2013 16:45;18900;0;17400;;;0;0;0;0;;18900;5.25
30-11-2013 18:00;0;30-11-2013 17:00;18900;0;17700;;;0;5.6;0;0;;18900;5
30-11-2013 18:15;0;30-11-2013 17:15;18900;0;17400;;;0;0;0;0;;18900;5
30-11-2013 18:30;0;30-11-2013 17:30;18900;0;17400;;;0;5.2;0;0;;18900;5
30-11-2013 18:45;0;30-11-2013 17:45;18200;0;17700;;;0;0;0;0;;18200;5
30-11-2013 19:00;0;30-11-2013 18:00;19600;0;17700;;;0;5.6;0;0;;19600;5
30-11-2013 19:15;0;30-11-2013 18:15;18900;0;17700;;;0;0.4;0;0;;18900;4.75
30-11-2013 19:30;0;30-11-2013 18:30;17500;0;16500;;;0;4.8;0;0;;17500;4.5
30-11-2013 19:45;0;30-11-2013 18:45;17500;0;15900;;;0;5.2;0;0;;17500;4.25
30-11-2013 20:00;0;30-11-2013 19:00;16800;0;15600;;;0;5.2;0;0;;16800;4
30-11-2013 20:15;0;30-11-2013 19:15;17500;0;15900;;;0;5.2;0;0;;17500;3.75
30-11-2013 20:30;0;30-11-2013 19:30;16800;0;15600;;;0;0;0;0;;16800;3.5
30-11-2013 20:45;0;30-11-2013 19:45;16800;0;15900;;;0;4.8;0;0;;16800;3.25
30-11-2013 21:00;0;30-11-2013 20:00;17500;0;15600;;;0;5.2;0;0;;17500;3
30-11-2013 21:15;0;30-11-2013 20:15;16800;0;15600;;;0;0;0;0;;16800;3
30-11-2013 21:30;0;30-11-2013 20:30;16800;0;15600;;;0;4.8;0;0;;16800;3
30-11-2013 21:45;0;30-11-2013 20:45;17500;0;15900;;;0;4.8;0;0;;17500;3
30-11-2013 22:00;0;30-11-2013 21:00;16800;0;15600;;;0;0;0;0;;16800;3
30-11-2013 22:15;0;30-11-2013 21:15;17500;0;16200;;;0;4.8;0;0;;17500;2.75
30-11-2013 22:30;0;30-11-2013 21:30;16800;0;15600;;;0;4.8;0;0;;16800;2.5
30-11-2013 22:45;0;30-11-2013 21:45;17500;0;15900;;;0;4.8;0;0;;17500;2.25
30-11-2013 23:00;0;30-11-2013 22:00;17500;0;16200;;;0;0;0;0;;17500;2
30-11-2013 23:15;0;30-11-2013 22:15;17500;0;16500;;;0;4.8;0;0;;17500;1.75
30-11-2013 23:30;0;30-11-2013 22:30;17500;0;15900;;;0;4.8;0;0;;17500;1.5
30-11-2013 23:45;0;30-11-2013 22:45;17500;0;15900;;;0;4.8;0;0;;17500;1.25
01-12-2013 00:00;0;30-11-2013 23:00;16800;0;15600;;;0;0.4;0;0;;16800;1
01-12-2013 00:15;0;30-11-2013 23:15;16800;0;15900;;;0;4.4;0;0;;16800;1.5
01-12-2013 00:30;0;30-11-2013 23:30;17500;0;15900;;;0;4.8;0;0;;17500;2
01-12-2013 00:45;0;30-11-2013 23:45;16800;0;15600;;;0;4.8;0;0;;16800;2.5
01-12-2013 01:00;0;01-12-2013 00:00;17500;0;15900;;;0;2.4;0;0;;17500;3
01-12-2013 01:15;0;01-12-2013 00:15;16800;0;15900;;;0;2.4;0;0;;16800;3
01-12-2013 01:30;0;01-12-2013 00:30;17500;0;15900;;;0;4.8;0;0;;17500;3
01-12-2013 01:45;0;01-12-2013 00:45;16800;0;15600;;;0;4.8;0;0;;16800;3
01-12-2013 02:00;0;01-12-2013 01:00;16800;0;15600;;;0;0;0;0;;16800;3
01-12-2013 02:15;0;01-12-2013 01:15;17500;0;15600;;;0;4.8;0;0;;17500;3
01-12-2013 02:30;0;01-12-2013 01:30;16800;0;15900;;;0;4.8;0;0;;16800;3
01-12-2013 02:45;0;01-12-2013 01:45;17500;0;15600;;;0;2.4;0;0;;17500;3
01-12-2013 03:00;0;01-12-2013 02:00;16800;0;15900;;;0;2.4;0;0;;16800;3
01-12-2013 03:15;0;01-12-2013 02:15;17500;0;15900;;;0;5.2;0;0;;17500;3
01-12-2013 03:30;0;01-12-2013 02:30;16800;0;15600;;;0;4.8;0;0;;16800;3
01-12-2013 03:45;0;01-12-2013 02:45;17500;0;15900;;;0;0;0;0;;17500;3
01-12-2013 04:00;0;01-12-2013 03:00;16800;0;15900;;;0;4.8;0;0;;16800;3
01-12-2013 04:15;0;01-12-2013 03:15;17500;0;15900;;;0;5.2;0;0;;17500;3
01-12-2013 04:30;0;01-12-2013 03:30;16800;0;15600;;;0;0;0;0;;16800;3
01-12-2013 04:45;0;01-12-2013 03:45;16800;0;15600;;;0;4.8;0;0;;16800;3
01-12-2013 05:00;0;01-12-2013 04:00;17500;0;15900;;;0;5.2;0;0;;17500;3
01-12-2013 05:15;0;01-12-2013 04:15;16800;0;15600;;;0;0;0;0;;16800;2.75
01-12-2013 05:30;0;01-12-2013 04:30;16800;0;15600;;;0;4.8;0;0;;16800;2.5
01-12-2013 05:45;0;01-12-2013 04:45;17500;0;15900;;;0;4.8;0;0;;17500;2.25
01-12-2013 06:00;0;01-12-2013 05:00;17500;0;16500;;;0;2.4;0;0;;17500;2
01-12-2013 06:15;0;01-12-2013 05:15;18200;0;16500;;;0;2.8;0;0;;18200;2
01-12-2013 06:30;0;01-12-2013 05:30;17500;0;16200;;;0;5.2;0;0;;17500;2
01-12-2013 06:45;0;01-12-2013 05:45;16800;0;15600;;;0;4.8;0;0;;16800;2
01-12-2013 07:00;0;01-12-2013 06:00;16800;0;15600;;;0;0.4;0;0;;16800;2
01-12-2013 07:15;0;01-12-2013 06:15;17500;0;15900;;;0;5.2;0;0;;17500;2.25
01-12-2013 07:30;0;01-12-2013 06:30;16800;0;15600;;;0;4.8;0;0;;16800;2.5
01-12-2013 07:45;0;01-12-2013 06:45;16800;0;15600;;;0;0;0;0;;16800;2.75
01-12-2013 08:00;0;01-12-2013 07:00;17500;0;15600;;;0;5.2;0;0;;17500;3
01-12-2013 08:15;0;01-12-2013 07:15;16800;0;15900;;;0;4.8;0;0;;16800;3.25
01-12-2013 08:30;0;01-12-2013 07:30;16800;0;15600;;;0;0;0;250292.9;;16800;3.5
01-12-2013 08:45;0;01-12-2013 07:45;16100;0;14100;;;700;4.8;700;237688;;15400;3.75
01-12-2013 09:00;0;01-12-2013 08:00;16000;0;13200;;;1300;4.4;1300;250292.9;;14700;4
01-12-2013 09:15;0;01-12-2013 08:15;15800;0;13200;;;1100;0.8;1100;0;;14700;4
01-12-2013 09:30;0;01-12-2013 08:30;15500;0;13800;21.6;;800;4.8;800;250293.5;;14700;4
01-12-2013 09:45;0;01-12-2013 08:45;15800;0;11100;45.4;;3200;1.2;3200;237689.4;;12600;4
01-12-2013 10:00;0;01-12-2013 09:00;16400;0;7200;69.2;;7300;4;7300;250296.2;;9100;4
01-12-2013 10:15;0;01-12-2013 09:15;15100;0;3000;91.55;;11600;4.8;11600;0;;3500;4.25
01-12-2013 10:30;0;01-12-2013 09:30;15600;1400;300;113.9;;14200;0;15600;250303.1;;1400;4.5
01-12-2013 10:45;0;01-12-2013 09:45;15700;0;0;123.1;;15000;4.8;15000;237700;;700;4.75
01-12-2013 11:00;0;01-12-2013 10:00;15100;1400;0;132.3;;15100;4.8;16500;250311;;0;5
01-12-2013 11:15;0;01-12-2013 10:15;15100;1400;0;223.5;;15100;0;16500;151937.5;;0;5.5
01-12-2013 11:30;0;01-12-2013 10:30;16400;0;1500;314.7;;13600;4.8;13600;164547.9;;2800;6
01-12-2013 11:45;0;01-12-2013 10:45;14700;2100;300;345.3;;14000;0;16100;151941.3;;700;6.5
01-12-2013 12:00;0;01-12-2013 11:00;16100;4200;300;375.9;;15400;4.8;19600;164553.5;;700;7
01-12-2013 12:15;0;01-12-2013 11:15;14900;4200;0;371.8;;14900;0;19100;237720.4;;0;7.25
01-12-2013 12:30;0;01-12-2013 11:30;15400;7700;0;367.7;;15400;2;23100;250336.2;;0;7.5
01-12-2013 12:45;0;01-12-2013 11:45;14500;10500;0;271.8;;14500;3.2;25000;237730.7;;0;7.75
01-12-2013 13:00;0;01-12-2013 12:00;14900;10500;300;175.9;;14200;0;24700;250348.7;;700;8
01-12-2013 13:15;0;01-12-2013 12:15;14400;6300;600;256.25;;13700;1.2;20000;237740.3;;700;8
01-12-2013 13:30;0;01-12-2013 12:30;14800;14700;0;336.6;;14800;4;29500;250361.1;;0;8
01-12-2013 13:45;0;01-12-2013 12:45;14900;18900;0;300.7;;14900;0;33800;237753.4;;0;8
01-12-2013 14:00;0;01-12-2013 13:00;14900;6300;600;264.8;;13500;0;19800;250374.7;;1400;8
01-12-2013 14:15;0;01-12-2013 13:15;14700;4900;600;;;14000;5.2;18900;0;;700;8
01-12-2013 14:30;0;01-12-2013 13:30;13800;3500;2400;;;11000;0;14500;96839.3;;2800;8
01-12-2013 14:45;0;01-12-2013 13:45;13800;2100;4500;;;8200;0;10300;96840.1;;5600;8
01-12-2013 15:00;0;01-12-2013 14:00;15100;0;5700;;;8100;5.2;8100;96840.7;;7000;8
01-12-2013 15:15;0;01-12-2013 14:15;13800;1400;1200;;;11700;0;13100;237771.3;;2100;8
01-12-2013 15:30;0;01-12-2013 14:30;14200;0;5700;83.3;;7200;0;7200;250393.2;;7000;8
01-12-2013 15:45;0;01-12-2013 14:45;14100;0;6000;55.05;;7100;5.6;7100;237774.3;;7000;8
